id,pubdate,title,body,link,section1,section2,section3
25137,2020-07-21 12:58,Raptors' Nick Nurse surprises Mississauga music teacher with $25K for new instruments,"A Mississauga music teacher is excited for the new academic year after Toronto Raptors head coach Nick Nurse's foundation donated $25,000 to her school to buy brand new instruments for her students.

""Oh, my goodness. This is giving me so much street cred with my kids,"" said Julia Jung, a teacher at St. Aloysius Gonzaga Secondary School.

""Like, now they made me cool,"" she laughed.

It all started when Jung arranged for her students to put together a cover of Years in the Making, a song by Hamilton rock band Arkells. That was just one of her many efforts to keep students engaged during the pandemic after schools closed.

Jung messaged the band's lead singer, Max Kerman, to tell him about the project. Kerman responded, shared the cover video on social media, and spoke with Jung and some of her students.

Last month, he surprised Jung, a huge Raptors fan, by inviting Nick Nurse to join them on a video call, where the head coach shared the news of the donation on behalf of the Nick Nurse Foundation and Entertainment One Music.

""Nick Nurse was so generous and I really would love to talk to him more about music education because he's such a strong supporter of it,"" Jung said.

Nurse, who plays guitar and has appeared on stage with Arkells, launched the foundation in March.

The charity's ""series of programs will support the academic development of children and young adults through a mentorship approach,"" the foundation's website says.

""These programs intend to encourage parental involvement, while exposing students to music, sports and literacy.""

Jung says keeping students engaged during the pandemic has been a priority. (CBC)

Jung explained that sharing of instruments was already an issue at the school even before the pandemic, but now with new coronavirus safety precautions in place, it's even more of a challenge. This donation will be a big help, she said.

""It won't give every student their own instrument, but it will definitely help to disperse them. And then we can find other ways to accommodate them,"" Jung said.

'I was over the moon'

Meantime, some of Jung's students, past and present, are applauding the donation.

""My God, I was over the moon, man,"" said Chris Martins, 19, who just graduated, but not before participating in the Arkells' cover video.

""This is like an incredible, incredible donation. With music programs across the country and across the world, like, every dollar counts.""

A big part of why Kerman was so impressed with Jung, according to an Instagram post, was her dedication to her students during the pandemic.

Chris Martins says music has played a pivotal role throughout his high school career. (CBC)

When schools shut down in March, Jung and her colleagues in the music department loaded up their vehicles with instruments and safely delivered them to students who had gone home without them.

Since then, Jung has focused on keeping students connected to their music through virtual meetings, recorded lessons, and putting together performances like the Arkells' cover song. Beyond that, even into the summer months, she's been checking in on her students regularly.

""We want to make sure that the kids are doing all right,"" she said.

""Also, when you're an elective course, where it's not mandatory for students to keep or to enrol in your course, keeping up this communication with them makes them know that they're valued.""

For Vyshali Somasekaran, 16, who will start Grade 12 in the fall, that care means the world.

Grade 12 student Vyshali Somasekaran says Jung treats her students like family. (CBC)

""Ms. Jung worked super hard to help all of us get better and just keep in touch and make us all feel loved,"" she said, noting that Jung treats her students like family.

In fact, both Somasekaran and Martins were a part of a group of students who performed at Jung's wedding in February.

""It felt like just a great way to pay her back for everything that she's done for us these past years,"" Somasekaran said.

""Not even in music but just, like, in school and life in general.""

Jung's students, both present and former, performed at her wedding in February. (Submitted by Julia Jung)

For Martins, the music program has played a pivotal role in his life.

""I'm on the autism spectrum, and music has always been my link to my community, and high school has been no different,"" he said.

The new instruments have already been purchased through Long & McQuade in Mississauga. The company is just waiting for the right moment to safely deliver them to the school. And for Jung, that can't come soon enough.

""We're so excited. We can't wait. I just want to be there and see this grand delivery of gorgeous brand new equipment come,"" she said.

She acknowledges it's still not clear what the fall will look like because of the coronavirus, but Jung hopes for a safe way for schools to reopen.

""I want to see them. I want to see them in person and I want to be able make music in person live.""",https://www.cbc.ca/news/canada/toronto/mississauga-music-teacher-gets-25k-new-instruments-1.5656584,news,canada,toronto
25096,2020-07-21 12:51,CFL gives players opt-out option if season goes ahead: sources,,https://www.cbc.ca/sports/football/cfl/cfl-opt-out-shortened-season-1.5657462?cmp=rss,sports,football,cfl
25086,2020-07-21 12:30,Chief says pressure on Higgs for inquiry into justice system won't let up,"George Ginnish, chief of Natoaganeg First Nation near Miramichi, says the push for an inquiry into systemic racism in the justice system and policing in New Brunswick will continue until Premier Blaine Higgs agrees to one.

Calls for an independent provincial inquiry have increased since police officers shot and killed Chantel Moore and Rodney Levi in separate incidents earlier this summer and the person charged after the hit-and run death of Brady Francis was found not guilty in April.

Ginnish was one of 200 lawyers and prominent people who signed an open letter this week, urging the Higgs government to call an inquiry

""We will do it daily if we have to,"" Ginnish said in an interview with Information Morning Fredericton the day after the letter was made public.

Ginnish's signature was joined by many influential voices on Indigenous and legal issues, which was something he said was important.

Chantel Moore, 26, and Rodney Levi, 48, were shot and killed by police in New Brunswick eight days apart. CBC has permission from Moore's family to use the photos included in this story. (CBC)

""For so many from the legal field to say 'Yes, this is necessary in New Brunswick now,' it really strengthens the call. It's absolutely necessary.""

Ginnish said the advocates of a provincial inquiry will be following up with the government, despite not being happy with the two meetings Higgs has already held with New Brunswick chiefs.

Higgs has said a federal inquiry would be more appropriate for the issues First Nations want addressed, but chiefs have said his stance reflects a lack of understanding of the system in New Brunswick and where the impact is felt.

Quebec's Bureau des enquêtes indépendantes is conducting the investigations into the two police shootings.

""It's the premier and this province that have to call this inquiry,"" Ginnish said. ""If we could do it ourselves, it would already be done.""

The open letter details the differences between the justice system in New Brunswick and the system in Nova Scotia, where, Ginnish said, an inquiry in 1989 into the wrongful murder conviction of Donald Marshall led to changes.

Letter compares discrepancies in justice system

Brady Francis was 22 when he was struck and killed in February 2018 while waiting for a drive home to Elsipogtog First Nation. (Brady Francis/Facebook)

The letter says there are 64 practising Indigenous lawyers in Nova Scotia, compared with six in New Brunswick. New Brunswick has had one Indigenous judge, Nova Scotia five.

The letter goes on to point out other contrasts in justice and policing between the two provinces and comes to the conclusion that something needs to be done.

""The problems in New Brunswick's justice system are too long-standing, widespread, and pervasive to be dealt with by Quebec's Bureau des enquêtes indépendantes (BEI) investigations into the police shootings of Rodney Levi and Chantel Moore, or any review of the prosecution for Mr. Francis' death,"" the letter says.

Ginnish said Higgs's idea, to take some actions recommended in earlier, federal inquiries, might be fine in the interim but a provincial inquiry is still needed. Apart from investigating systemic racism, an inquiry would raise public awareness, provide much-needed data and help communities and families heal from the recent tragedies.

""In order to fight poverty, inequality, despair, you really need to address the justice system,"" said Ginnish.

New Brunswick First Nation chiefs walked out of a meeting with Premier Blaine Higgs when he refused their request for an independent inquiry into systemic racism in the the province. (Logan Perley/CBC)

The letter says the inquiry is the only way to restore trust in the justice system.

""A true commitment to reconciliation in these circumstances demands a public inquiry into the treatment of Indigenous peoples in all aspects of the justice system in New Brunswick,"" he said.

""Only through an independent, impartial inquiry can New Brunswick begin to come to terms with the role of the justice system in perpetuating racism and discrimination, and begin to repair the damage done to Indigenous communities.""

Ginnish said the short-term political responses don't deal with the larger issues.

""We don't need another short term solution. We need an inquiry that will help and form a longer-term comprehensive solution.""",https://www.cbc.ca/news/canada/new-brunswick/nb-letter-push-inquiry-systemic-racism-policing-justice-1.5657046?cmp=rss,news,canada,new-brunswick
25084,2020-07-21 12:10,Toronto-based fashion chain Mendocino won't reopen its stores,"Toronto-based women's fashion chain Mendocino has announced it plans to restructure itself under bankruptcy laws, a move that will result in ""all or substantially all"" of its 28 stores in Canada staying closed for good.

Like many others, the chain shut down its physical stores in March, when the coronavirus pandemic started in Canada. It began a cautious process of reopening some of them in late June, when restrictions lifted.

But the company filed paperwork last week to suggest that it is scrapping those reopening plans and instead intends to turn itself into an online-only seller of women's clothing.

""As a result of challenges resulting from the pandemic, the company recently made the very difficult decision to discontinue all or substantially all of their store operations and to focus on an e-commerce model,"" the chain said.

In paperwork posted online by the insolvency trustee handling the restructuring, Mendocino reveals it owes $2.8 million to its main lender, TD Bank, and $5.7 million to various other unsecured creditors, including landlords, suppliers, and other payment processing companies.

Founded in 1987, Mendocino has a half-dozen stores under its eponymous brand name and two-dozen of the lower-priced M Boutique. According to trade publication Insolvency Insider which first reported the plans, the chain has 28 stores in the GTA.

It's the latest Canadian retailer to succumb to COVID-19, joining Aldo, Reitmans and DavidsTea in announcing restructuring plans in recent weeks that will result in the closure of all or almost all of their physical stores.

More to come.",https://www.cbc.ca/news/business/mendocino-store-closure-1.5657315?cmp=rss,news,business,
25087,2020-07-21 12:02,Coronavirus: Here's what's happening in the sports world on Tuesday,"The latest on how the coronavirus outbreak is affecting sports around the globe:

TeamTennis dismisses American Danielle Collins for COVID-19 breach

Swimming body steps up to help Olympians preparing for Tokyo

KHL team Avangard Omsk reports 20 positive cases

Citi Open tennis event scrapped in Washington D.C.

TeamTennis boots Danielle Collins after protocol breach

Danielle Collins has been kicked out of World TeamTennis for breaking the league's COVID-19 protocols.

Carlos Silva, WTT CEO, says Collins left The Greenbrier resort hosting all of the matches during the league's three-week season and went out of the state of West Virginia.

""The protocols have been put in place and communicated numerous times to protect the health and safety of our players, coaches and staff,"" Silva said.

Collins is a 26-year-old American who was a semifinalist at the 2019 Australian Open. She has been ranked as high as No. 23 and currently is No. 51.

She was playing for the Orlando Storm at WTT, which took all nine of its teams and put them at The Greenbrier, where the season began July 12 and ends Aug. 2.

The WTT is not affiliated with the WTA or ATP professional tours, which have been suspended since March because of the coronavirus pandemic and plan to resume next month.

Swimming body gives $6.5M US in aid for Olympians

Swimming governing body FINA is giving almost $6.5 million US to help athletes prepare for the postponed Tokyo Olympics.

FINA says it wants to help athletes who ""endure hardships related to their training and competitive opportunities due to the pandemic.""

The plan includes $4 million for at least 160 national federations to support athletes with expenses for training, competitions and living over the next year.

A further $2 million will support 100 scholarships for athletes who currently do not have Olympic qualifying standards to prepare at national or continental centres. FINA supports regional bases in Russia, Senegal, Thailand and the United States. Grants totalling $460,000 will go to continental swimming bodies to distribute.

Russian hockey team records 20 positive cases

A Russian team playing in the Kontinental Hockey League has withdrawn from a pre-season tournament after 20 people from the club tested positive for the coronavirus.

Avangard Omsk general manager Alexei Volkov says the positive tests come from players and members of team staff who were tested during training camp. Volkov adds that the people are in isolation and that most don't have obvious symptoms.

Avangard was scheduled to play in a pre-season tournament from Aug. 4-9 in Sochi.

The last KHL season was cut short midway through the playoffs when the coronavirus pandemic made international travel difficult. The league is aiming to start the new season on Sept. 2 and expects to finalize the calendar after a board meeting scheduled for next week.

Later Tuesday, storied Russian hockey club CSKA Moscow said seven players have tested positive for the coronavirus.

The club says the unnamed players tested positive Tuesday and that none of them are displaying symptoms.

CSKA says in a statement the team has been tested for the virus each day since returning from vacation.

Citi Open tennis event in Washington D.C. cancelled

The tournament that was supposed to mark the official return of men's professional tennis amid the coronavirus pandemic has been cancelled.

The Citi Open in Washington, scheduled to start with Aug. 13 qualifying, was called off Tuesday because of what tournament manager Mark Ein said are ""too many unresolved external issues, including various international travel restrictions as well as troubling health and safety trends.""

The men's and women's pro tours both have been suspended since March and are planning to return next month. The first event on the most recently announced calendar is a women's tournament in Palermo, Italy, starting Aug. 3.

With Washington's hard-court tournament now gone, the first chance for men to play sanctioned matches will be the Masters-level event usually played in Cincinnati that was moved to the site of the U.S. Open, starting Aug. 22.

That is to be followed by the U.S. Open, beginning Aug. 31.

Track meet in Berlin planning for 3,500 fans

The ISTAF track meet in Berlin has outlined plans to have up to 3,500 spectators in attendance on Sept. 13.

Organizers say they have developed a wide-ranging plan to ensure spectators stay healthy but haven't revealed specifics. They were hoping for up to 45,000 fans at the Olympic Stadium in Berlin before the pandemic.

Meet director Martin Seeber says he hopes it will be ""a first small step back to normality."" Pole vault world record holder Armand ""Mondo"" Duplantis is headlining the event.

The announcement comes as other European track meets plan to bring fans back. Tickets are on sale for the Diamond League meet in Monaco next month and organizers in Lausanne are staging a pole vault competition in the city which could have 5,000 fans if Swiss authorities agree.",https://www.cbc.ca/sports/coronavirus-sports-july-21-1.5657381?cmp=rss,sports,,
25078,2020-07-21 11:55,The bizarre story of how internet conspiracy theorists convinced themselves Wayfair is trafficking children,"The baseless conspiracy theory took off after an anonymous user posed a bizarre question in an internet chatroom: What if retail giant Wayfair is using pricey storage cabinets to traffic children?

Self-proclaimed internet sleuths quickly responded by matching up the names of Wayfair products to those of missing children, producing social media posts that have since overrun Facebook, Instagram and YouTube.

The result: A national human trafficking hotline suddenly began taking a number of calls about the imagined Wayfair scheme, stretching its resources. A woman said she posted a video of herself on Facebook to counter false claims that she was missing. One mother's pleas to Facebook and YouTube to remove a video of her young daughter that was being used to suggest she was a Wayfair victim went unanswered for days.

Wayfair was forced to respond to the accusations in a recent statement: ""There is, of course, no truth to these claims.""

Yet internet users continue to weave a complex web around Wayfair's furniture and decor, spun from falsehoods and conjecture. Social media influencers, fringe online communities and even political candidates have also now seized on the conspiracy theory as evidence of an even grander one, known as QAnon, that centers on the baseless belief that President Donald Trump is waging a secret campaign against enemies in the ""deep state"" and a child sex trafficking ring.

""Conspiracy theorists always managed to spread their theories in the past, but the internet has made this much easier,"" said Kathryn Olmsted, a history professor who studies conspiracy theories at University of California, Davis. ""If you believe in one, you believe in another. You start collecting them.""

Mentions of Wayfair and ""trafficking"" have exploded on Facebook and Instagram over the past week. And on TikTok, the hashtags #Wayfairconspiracy and #WayfairGate together amassed nearly 4.5 million views even as several strands of the conspiracy theory have been debunked.

The rumours persist in some dark corners of the internet despite Wayfair issuing a statement denying the completely baseless allegations. (Jenny Kane/AP)

Some social media posts pointed to the high cost of the storage cabinets — which sell for about $13,000 each — as suspect. Wayfair, however, said the steel structures were priced correctly for industrial use. A pillow listed for $9,999 also fueled suspicion, but was an error, the company said.

Other posts shared thousands of times on Facebook and Twitter connected the name of one of Wayfair's cabinets, Samiyah, to an outdated missing person report for an Ohio girl named Samiyah Mumin, claiming it was proof that the company is trafficking young girls.

A woman who identified herself as Mumin filmed a Facebook video to set the record straight.

""Why am I mad? Because I'm not missing,"" she said. Mumin did not respond to The Associated Press' requests for comment. The Ohio Attorney General's Office confirmed Mumin was found after being reported missing for a four-day period in May 2019 and has not been reported missing since.

A Maryland boy who briefly went missing in April also was identified by internet conspiracy theorists as a possible Wayfair victim because his last name matched the name of a pillow. He was found in less than 24 hours, with no signs that he had been trafficked or kidnapped, according to the sheriff's office in St. Mary's County.

CBC News looks at its origins and how QAnon supporters could impact U.S. politics in the months ahead. 2:12

The burst of attention for the Wayfair claims also renewed interest in the QAnon conspiracy theory. In recent days, three conservative congressional candidates in Florida, Georgia, and California who have expressed support for QAnon have also pushed unfounded allegations about Wayfair on Twitter. Thousands of tweets promoted the QAnon hashtag with claims that Wayfair is trafficking. A network of popular QAnon Facebook groups shared a video with a mashup of claims about human trafficking, including the Wayfair conspiracy theory.

The term QAnon skyrocketed on Instagram and Facebook, receiving more interactions last week than any other week over the last year, according to data from CrowdTangle, which tracks more than 4 million public pages, profiles and accounts.

<a href=""https://twitter.com/Wayfair?ref_src=twsrc%5Etfw"">@Wayfair</a> WTF!!??! You can’t tell me this isn’t child <a href=""https://twitter.com/hashtag/sextrafficking?src=hash&ref_src=twsrc%5Etfw"">#sextrafficking</a> in plain site... selling the same $500 cabinets over and over and for $15,000 ?!! 🤬🤬🤬With little girl names on it?? This is sex trafficking in 2020?!!? EXPLAIN!! 🤬🤯😡 <a href=""https://t.co/FOYUCzQisR"">pic.twitter.com/FOYUCzQisR</a> —@AugustaReneeW

The attention created by the Wayfair conspiracy theory has, in some cases, been damaging for the very people social media users say they're trying to help.

An increase in calls prompted by the conspiracy theory is straining the National Human Trafficking Hotline, which provides emergency help to victims. The line was already seeing a surge in requests for emergency shelter assistance because of the coronavirus, said Robert Beiser, of Polaris, a nonprofit organization that runs the hotline.

""There's a very real possibility that if there's a conspiracy theory that comes out on the internet and it generates thousands of signals into our hotline, that could get in the way for us providing timely service to survivors who are in crisis,"" Beiser said.

Meanwhile, a YouTube video of a young London girl sitting on a couch to audition for a Wayfair commercial was used by some pro-Trump YouTube accounts to claim that she was a victim in the alleged trafficking scheme.

The video was taken from the girl's mother's YouTube account and spread across the internet, said Carleen McCarthy, a senior agent for the talent agency Alphabet Agency, which represents the girl.

The agency and the girl's mother repeatedly flagged the videos to YouTube and Facebook, as they continued to rake in thousands of views online. YouTube removed the video after the AP inquired about it, although new versions remain on the site. Facebook said in a statement that it's reduced circulation of false claims around the Wayfair conspiracy theory.

One YouTube influencer — who posted a video, viewed 155,000 times, that accused Wayfair of trafficking children through their products — walked back the comments a few days later.

""I didn't really have all the facts for that video, I just kind of made it on impulse because I was so scared,"" said Jeremiah Willis in a later video. ""I personally have no knowledge, no evidence, nothing.""",https://www.cbc.ca/news/business/wayfair-online-conspiracy-theory-1.5657192?cmp=rss,news,business,
25082,2020-07-21 11:39,Toronto FC advances to round of 16 in MLS return tournament,"Toronto FC tied the New England Revolution 0-0 Tuesday morning to book its ticket to the round of 16 at the MLS is Back Tournament

Toronto remained atop Group C with five points from three games, ahead of New England by virtue of having scored more goals. A D.C. United win over the Montreal Impact in the final group game Tuesday night would leave Toronto, New England and D.C. all on five points but TFC can finish no lower than second, based on tiebreakers.

The group runner-up faces the Philadelphia Union, second in Group A, on Saturday in the knockout round of 16. The group winner takes on one of the four-best third-place finishers on Sunday.

Toronto outshot New England 15-10 (5-2 in shots on target) and had 60.4 per cent possession.

Toronto forward Ayo Akinola, who came in the game with five goals at the tournament, had several chances to add to his total. The best came in the 79th minute when, after taking an Alejandro Pozuelo through ball, he outmuscled a defender only to see goalkeeper Matt Turner get a limb to the ball.

Jozy Altidore came off the bench in the 86th minute, his first action at the tournament, and had an immediate impact, finding Akinola racing towards the penalty box. The 20-year-old forward was taken down by DeJuan Jones but, after video review, it was ruled a free kick just outside the box and not a penalty.",https://www.cbc.ca/sports/soccer/mls/mls-back-toronto-new-england-july21-1.5657265?cmp=rss,sports,soccer,mls
25119,2020-07-21 11:37,"Ontario autism services waitlist grew to 27,600 children in 2019-2020: FAO","Ontario's fiscal watchdog says the waitlist for child autism services in the province grew to 27,600 children last year.

The Financial Accountability Officer (FAO) says the increase came as the province shifted funding for behavioural therapy programs.

The changes announced by Premier Doug Ford's government in 2019 sought to eliminate waitlists, but reduced the average amount paid to families to support their children.

Following a backlash, the government announced last year it would create a needs-based program starting in 2021.

The FAO says the province has committed to $600 million in funding for the new program next year.

He says at that level — which would provide an average child with $29,900 annually for therapy — the waitlist would still be nearly 23,000 children.",https://www.cbc.ca/news/canada/toronto/ontario-autism-waitlist-1.5657273?cmp=rss,news,canada,toronto
25076,2020-07-21 11:14,Some good news from across North America on Tuesday,"World · Video

Some good news from across North America on Tuesday

With much of the world struggling through the COVID-19 pandemic, there are still some good-news stories to report. Here's a brief roundup.

Social Sharing",https://www.cbc.ca/news/world/some-good-news-from-across-north-america-on-tuesday-1.5657375?cmp=rss,news,world,
25077,2020-07-21 11:06,Russian mayor charged over Arctic fuel spill resigns,"The mayor of the Russian Arctic city of Norilsk, who was charged with negligence last month over a major fuel spill in the region, resigned on Monday, the RIA news agency reported.

State investigators opened a criminal case against Mayor Rinat Akhmetchin, after 21,000 tonnes of diesel leaked from a tank near Norilsk on May 29.

Russia said in June that it had charged Akhmetchin with criminal negligence over what investigators said was his bungled response to a major environmental disaster.

In a statement, the Investigative Committee, which handles probes into major crimes, said Akhmetchin had failed to co-ordinate and organize emergency measures to contain and control fallout from the spill.

The charges, which could see the mayor jailed for up to six months if found guilty, came a day after investigators arrested three managers at the power station involved in the spill. They were suspected of having continued to use an unsafe fuel storage tank that had needed repairs since 2018.

In this handout photo provided by the Russian Marine Rescue Service, rescuers work to prevent the spread from an oil spill outside Norilsk, 2,900 kilometres northeast of Moscow on June 2. (Russian Marine Rescue Service via AP)

The fuel tank at the power plant lost pressure and released diesel into rivers and subsoil near the city of Norilsk, 2,900 kilometres northeast of Moscow. Russian President Vladimir Putin subsequently declared a state of emergency in the region.

Norilsk, a remote city of 180,000 people situated 300 kilometres inside the Arctic Circle, is built around Norilsk Nickel, the world's leading nickel and palladium producer, and has a reputation for its pollution.

The damages including the cost for nearby water bodies were estimated at 147.05 billion rubles, $2.8 billion Cdn, and for subsoil, estimated at 738.62 million roubles, $14 million Cdn.

Russia's state fishing agency said the Arctic river would need decades to recover.",https://www.cbc.ca/news/canada/north/russian-mayor-arctic-charged-fuel-spill-resigns-1.5657242?cmp=rss,news,canada,north
25081,2020-07-21 10:57,Hollywood's Natalie Portman leads star-studded group bringing NWSL expansion club to L.A.,"Actress Natalie Portman and venture capitalist Kara Nortman lead a group that will bring an expansion National Women's Soccer League team to the Los Angeles area in 2022.

The team, tentatively named Angel City, will bring the league to 11 teams. Louisville FC will join the nine current NWSL clubs next season.

Portman and Nortman are joined by gaming entrepreneur Julie Uhrman, the cornsortium's president in the majority-female group. Others involved include actors Eva Longoria, America Ferrera, Jennifer Garner and Uzo Aduba.

Tech entrepreneur and Reddit co-founder Alexis Ohanian, the husband of tennis star Serena Williams, is the lead investor through his firm Initialized Capital. Portman, Nortman and Uhrman all have a financial stake in the team.

""I think it's so important to have role models and and heroes that are women for kids — both boys and girls — to see. And, it's just such an incredible sport in that it really is a team sport,"" Portman said in an interview with The Associated Press. ""You see one woman's success and all the others are cheering her on because one woman's success is the whole team's success.""

Among the founding group are more than a dozen former players, including Mia Hamm, Abby Wambach and Julie Foudy, as well as other female business leaders.

Portman said she heard Wambach, a former U.S. national team forward, speak at a Time's Up event and started thinking about how female athletes are regarded in society. Then she and Nortman met Becca Roux, the executive director of the U.S. Women's National Team Players Association.

""We started going to games and we just got so into it. And it was just kind of a revolution to see my son and his friends, these little 8-year-old boys at the time, wanting to wear their Rapinoe jerseys. And Alex Morgan jerseys. I was like, 'Wow, this would be a different world.' It wasn't unusual to them at all,"" Portman said.

Youth sports non-profit group on board

There were hints that the group was coming together last year when Portman, Gardner, Longoria and other celebrities went to a national team exhibition game at LAFC's stadium before the World Cup.

The women also reached out to a local supporters group that has been campaigning to bring a team to Los Angeles. The plan is to bring on additional investors as the team takes shape.

""We knew that there would be a strong and passionate supporters group here to support this. And from there it was about, `How do we do this in the right way? How do we do this differently?""' Uhrman said.

The group is partnering with the LA84 Foundation, a non-profit formed after the 1984 Los Angeles Olympics that promotes youth sports. Angel City also announced its formal support of the foundation's Play Equity Fund, aimed at helping kids in minority and underserved communities.

""We believe these players need to be playing on one of the best stages in the world. But we also know that we have the power and the platform and the voice to make a meaningful impact in our community,"" Uhrman said. ""And so it's important for us to do that from Day 1. In the same way that we are building to put 11 incredible players on the field from Day 1.""

The NWSL, which began play in 2013, was the first professional team sport to return to action in the midst of the coronavirus pandemic, with the Challenge Cup tournament in Utah. The semifinals are set for Wednesday.

The official name of the Los Angeles club, and where it will play, are expected to be announced later this year.

""The growth trajectory of the NWSL is incredibly exciting, but we also need to be strategic and thoughtful about how fast we expand and the communities we partner with,"" NWSL Commissioner Lisa Baird said in a statement Tuesday. ""We've long sought the right partner in L.A considering the NWSL fanbase that already exists in the region and the massive interest in women's soccer in general.""",https://www.cbc.ca/sports/soccer/natalie-portman-expansion-team-los-angeles-nwsl-1.5657244?cmp=rss,sports,soccer,
25067,2020-07-21 10:39,Disgraced Myanmar leader Aung San Suu Kyi to run again in November election,"Myanmar's leader, and fallen human rights icon, Aung San Suu Kyi will be a candidate in the country's general election in November, a spokesperson for her National League for Democracy (NLD) party said Tuesday.

NLD spokesperson Zaw Myint Maung announced after a meeting of the party's central executive committee that Suu Kyi and President Win Myint will run in the Nov. 8 polls.

Suu Kyi was barred from becoming president by a clause in the constitution that was enacted under a previous military government. The post of state counsellor was created by her party as a workaround, giving her executive powers. She also holds the position of foreign minister.

Suu Kyi led her party to a landslide victory in the last general election in 2015. The victory ended more than five decades of military rule and was the culmination of over 25 years of non-violent democracy activism by Suu Kyi that won her the Nobel Peace Prize.

However, her failure while in power to end military abuses of the Muslim Rohingya minority in the western state of Rakhine drew condemnation from many of her former admirers worldwide.

An estimated 740,000 Rohingya fled to neighbouring Bangladesh, and the Interntional Court of Justice in the Netherlands has accepted a case of genocide filed against Myanmar.

Military still holds considerable influence

Despite that, Suu Kyi remains by far the country's most popular politician. Prejudice against the Rohingya is still pervasive in Myanmar.

The continuing influence of the military under the constitution has limited her government's ability to enact major reforms. The constitution gives the armed forces one-quarter of the seats in the lower and upper houses of the national parliament, enabling them to veto any changes to the charter.

Tactical alliances that Suu Kyi's party forged for the 2015 election are unlikely to hold for this year's polls.

The failure of her government to reach a workable plan to give ethnic minority groups the autonomy they have long sought has estranged them politically, and they seem likely to seek to boost their own parties rather than ally with Suu Kyi's.

The election commission announced that more than 37 million people are eligible to vote and 97 parties will contest the polls. A total of 1,171 seats are at stake at the national, state and regional levels.",https://www.cbc.ca/news/world/myanmar-elections-aung-san-suu-kyi-1.5657131?cmp=rss,news,world,
25071,2020-07-21 10:31,Goalies' readiness might be a wild card in NHL's return,"During normal times Vancouver Canucks goaltender Jacob Markstrom would be heading into his first playoff experience riding the confidence of a just completed NHL regular season.

Of course, these times are far from normal.

Instead of spring cherry blossoms, Vancouver is experiencing July heat. Instead of planning trips to the beach, the Canucks are in the second week of a training camp, preparing for a trip to Edmonton for the NHL's Stanley Cup tournament.

When the Canucks open their best-of-five play-in series against the Minnesota Wild Aug. 2, Markstrom will have gone more than five months without playing an NHL game that matters.

""It's been a long break,"" Markstrom said recently. ""Coming back (it's) different circumstances than it usually would have been ... but at the same time we want to keep building on what we started during the season.""

Markstrom's play, especially in the abbreviated opening-round series, will determine whether the Canucks advance in the playoffs. Practices and scrimmages can help other players find their legs and sharpen their skills, but are they enough for a goaltender to find his game?

WATCH | Rob Pizzo previews West seeding tournament:

In part 1 of 10, Rob Pizzo looks at the Bruins, Lightning, Capitals and Flyers to see who may come out with the #1 seed. 1:15

""It's tough because it's not games,"" said the native of Gavle, Sweden, who will be making his first playoff appearance at the age of 30. ""You have your team shoot at you every day. You know where they are shooting instead of getting a read.""

Former NHL goaltender Corey Hirsch said goaltending will be the story of the opening round. The goalies who adapt quickest to the new normal will be the ones who carry their teams to the next series.

""This is a different animal than what any of us have ever seen before,"" said Hirsch, who played 108 NHL games with four teams and is now part of the Canucks' radio broadcast crew. ""Some guys will just feel it right away and then other guys are going to struggle.

WATCH | Rob Pizzo previews East seeding tournament:

In part 2 of 10, Rob Pizzo examines whether the defending champion Blues will come out of the round-robin with the #1 seed. 1:16

""I truly think it's going to be between the ears, and the guys that can get going right away and feel it right away.""

Tuukka Rask of the Boston Bruins said a short training camp, followed by an intense playoff format which could see the winning team playing 33 games before hoisting the Stanley Cup, will result in goalies getting hurt.

""You lay off for four months and go right to playoff hockey, there could always be some injuries, nagging injuries, that are going happen with groins or hips,"" said Rask, who is a finalist for the Vezina Trophy along with Tampa Bay's Andrei Vasilevskiy and Winnipeg's Connor Hellebuyck.

Hirsch said goaltenders will have little room for error in the first round.

WATCH | Rob Pizzo previews Oilers-Wild

In part 4 of 10, Rob Pizzo breaks down whether the Blackhawks could upset the Oilers. 1:05

""The first period of every game is going to be crucial because you want to get some shots, you want to get into the game, you want to feel the puck,"" he said. ""If a guy gets behind the eight ball right way, he could be battling for the rest of that game. In a five-game series, one bad game can lose you the series.""

When the NHL paused the season on March 12 due to the COVID-19 virus, Markstrom had already missed eight games after knee surgery to repair a torn meniscus. He also missed games during the season to return to Sweden to deal with the death of his father due to cancer.

In the 43 games Markstrom played, he had a 23-16-4 record, a 2.75 goals-against average and a career-high .918 save percentage.

""It's a new and different situation for everybody,"" he said about returning to play. ""No one has been in this situation before. You have to spend more time on the ice. You have to do more work than you usually have in a normal season when you come back.""

WATCH | Rob Pizzo previews Leafs-Blue Jackets:

In part 3 of 10, Rob Pizzo breaks down the Leafs, and the now healthy Blue Jackets 1:18

Markstrom was drafted 31st overall by the Florida Panthers in 2008 and has waited 12 years for his first taste of the NHL post-season.

""It's exciting for sure,"" he said. ""This is the games you want to play. It's a long grind over the course of a season. To be able to go out and get some playoff experience I've been missing that and looking for to that for a long time.""",https://www.cbc.ca/sports/hockey/nhl/nhl-goaltenders-return-play-jim-morris-1.5657113?cmp=rss,sports,hockey,nhl
